asin,title,category_primary,all_categories,price,recovered_image_url,canonical_source_url,url_count,has_clean_url,has_trashed_dupe
B07XVFB67J,"Bluetooth Speaker,MusiBaby Speaker,Wireless,Outdoor, Waterproof,Portable Speaker,Dual Pairing, Bluetooth 5.0,Loud Stereo,Booming Bass,24H Playtime for Home&Party, (BLK)",audio,audio,31.69,https://m.media-amazon.com/images/I/41SVdLOEgEL.jpg,https://techwhizmart.com/product/bluetooth-speakersmusibaby-speakeroutdoor-portablewaterproofwireless-speakerdual-pairing-bluetooth-5-0loud-stereobooming-bass1500-mins-playtime-for-homepartygiftsblack__trashed/,1,False,True
B0B6D48TB3,"2017 Apple iMac with 2.3GHz Intel Core i5 (21.5-inch, 16GB RAM, 1TB HDD Storage) - Silver (Renewed)",desktops,computers;desktops,281.19,https://m.media-amazon.com/images/I/71lJR0YiUTL.jpg,https://techwhizmart.com/product/2017-apple-imac-with-2-3ghz-intel-core-i5-21-5-inch-16gb-ram-1tb-hdd-storage-silver-renewed/,1,True,False
B07XQM23T7,"2019 Apple iMac with Retina 4K/3.6 GHz Intel Core i3 Quad-Core (21.5-Inch, 8GB RAM, 1TB) - Silver (Renewed)",desktops,computers;desktops,359.95,https://m.media-amazon.com/images/I/41Dj242ihCL.jpg,https://techwhizmart.com/product/2019-apple-imac-with-retina-4k-3-6-ghz-intel-core-i3-quad-core-21-5-inch-8gb-ram-1tb-silver-renewed/,1,True,False
B0CW4NWP8V,"2023 Apple iMac with Apple M3 Chip (24-inch, 8GB RAM, 256GB SSD) (QWERTY English) Blue (Renewed)",desktops,computers;desktops,1099.00,https://m.media-amazon.com/images/I/41ABL+pRmDL.jpg,https://techwhizmart.com/product/2023-apple-imac-with-apple-m3-chip-24-inch-8gb-ram-256gb-ssd-qwerty-english-blue-renewed/,1,True,False
B0C6YQN12S,"Acer Aspire TC-1780-UA92 Desktop | 13th Gen Intel Core i5-13400 Processor | 8GB 3200MHz DDR4 | 512GB M.2 SSD | SD Card Reader | Intel Wi-Fi 6E AX211 | Windows 11 Home, Black",desktops,computers;desktops,479.99,https://m.media-amazon.com/images/I/31XvubwHFNL.jpg,https://techwhizmart.com/product/acer-aspire-tc-1780-ua92-desktop-13th-gen-intel-core-i5-13400-processor-8gb-3200mhz-ddr4-512gb-m-2-ssd-sd-card-reader-intel-wi-fi-6e-ax211-windows-11-home-black/,1,True,False
B088X2YR3X,"Acer Aspire TC-895-UA92 Desktop, 10th Gen Intel Core i5-10400 6-Core Processor, 12GB 2666MHz DDR4, 512GB NVMe M.2 SSD, 8X DVD, 802.11ax Wi-Fi 6, USB 3.2 Type C, Windows 10 Home",desktops,computers;desktops,589.00,https://m.media-amazon.com/images/I/41cjfqb+j0L.jpg,https://techwhizmart.com/product/acer-aspire-tc-895-ua92-desktop-10th-gen-intel-core-i5-10400-6-core-processor-12gb-2666mhz-ddr4-512gb-nvme-m-2-ssd-8x-dvd-802-11ax-wi-fi-6-usb-3-2-type-c-windows-10-home__trashed/,1,False,True
B00M4LWXI0,"Apple iMac 21.5in 2.7GHz Core i5 (ME086LL/A) All In One Desktop, 8GB Memory, 1TB Hard Drive, Mac OS X Mountain Lion…",desktops,computers;desktops,289.99,https://m.media-amazon.com/images/I/41cb2M8SRzL.jpg,https://techwhizmart.com/product/apple-imac-21-5in-2-7ghz-core-i5-me086ll-a-all-in-one-desktop-8gb-memory-1tb-hard-drive-mac-os-x-mountain-lion-renewed__trashed/,1,False,True
B0798WNZVZ,"Apple iMac 21.5in 2.7GHz Core i5 (ME086LL/A) All In One Desktop, 8GB Memory, 256GB Solid State Drive, MacOS 10.12 Sierra (Renewed)",desktops,computers;desktops,399.97,https://m.media-amazon.com/images/I/51VnSCKr5cL.jpg,https://techwhizmart.com/product/apple-imac-21-5in-2-7ghz-core-i5-me086ll-a-all-in-one-desktop-8gb-memory-256gb-solid-state-drive-macos-10-12-sierra-renewed/,1,True,False
B0100PGME2,"Apple iMac MF883LL/A 21.5-Inch 500GB Desktop, Intel,8 GB (Renewed)",desktops,computers;desktops,225.00,https://m.media-amazon.com/images/I/410kJYxwH0S.jpg,https://techwhizmart.com/product/apple-imac-mf883ll-a-21-5-inch-500gb-desktop-renewed__trashed/,1,False,True
B09DHP9M9G,"CYBERPOWERPC Gamer Xtreme VR Gaming PC, Intel Core i5-11400F 2.6GHz, 8GB DDR4, GeForce RTX 2060 6GB, 500GB NVMe SSD, WiFi Ready & Win 11 Home (GXiVR8060A11)",desktops,computers;desktops,1020.00,https://m.media-amazon.com/images/I/51rGP3HU3HL.jpg,https://techwhizmart.com/product/cyberpowerpc-gamer-xtreme-vr-gaming-pc-intel-core-i5-11400f-2-6ghz-8gb-ddr4-geforce-rtx-2060-6gb-500gb-nvme-ssd-wifi-ready-win-11-home-gxivr8060a11__trashed/,1,False,True
B0DCMH6T7X,"CyberPowerPC Gamer Master Gaming PC, AMD Ryzen 5 5500 3.6GHz, Radeon RX 6400 4GB, 16GB DDR4, 500GB PCIe Gen4 SSD, WiFi Ready & Windows 11 Home (GMA3100A)",desktops,computers;desktops,649.99,https://m.media-amazon.com/images/I/41WkmE9mokL.jpg,https://techwhizmart.com/product/cyberpowerpc-gamer-master-gaming-pc-amd-ryzen-5-5500-3-6ghz-radeon-rx-6400-4gb-16gb-ddr4-500gb-pcie-gen4-ssd-wifi-ready-windows-11-home-gma3100a/,1,True,False
B0CGMJWXZT,"DELL Inspiron 3020S Small Desktop, Intel i5-13400, 16GB DDR4 RAM,512GB SSD, Intel UHD 730 Graphics, Win 11 Pro, Bluetooth, WiFi, Mist Blue",desktops,computers;desktops,549.99,https://m.media-amazon.com/images/I/31A58uDtD3L.jpg,https://techwhizmart.com/product/dell-newest-inspiron-3020s-small-desktop-intel-core-i5-13400-16gb-ddr4-ram512gb-ssd-intel-uhd-730-graphics-win-11-pro-bluetooth-wifi-mist-blue/,1,True,False
B0CYMTDD9H,"Dell Inspiron 3030 Desktop - Intel Core i7-14700 Processor, 16GB DDR5 RAM, 1TB SSD, Intel UHD 770 Graphics, Windows 11 Pro, Onsite & Migrate Service - Mist Blue",desktops,computers;desktops,856.99,https://m.media-amazon.com/images/I/41xPDQU9pIL.jpg,https://techwhizmart.com/product/dell-inspiron-3030-desktop-intel-core-i7-14700-processor-16gb-ddr5-ram-1tb-ssd-intel-uhd-770-graphics-windows-11-pro-onsite-migrate-service-mist-blue/,1,True,False
B0CYJMJFQJ,"Dell Inspiron 3030 Small Desktop - Intel Core i5-14400 Processor, 16GB DDR5 RAM, 1TB SSD, Intel UHD 730 Graphics, Windows 11 Home, Onsite & Migrate Service - Mist Blue",desktops,computers;desktops,679.99,https://m.media-amazon.com/images/I/31ek0FReXtL.jpg,https://techwhizmart.com/product/dell-inspiron-3030-small-desktop-intel-core-i5-14400-processor-16gb-ddr5-ram-1tb-ssd-intel-uhd-730-graphics-windows-11-home-onsite-migrate-service-mist-blue/,1,True,False
B08BS5LW7X,"Dell Inspiron 3880 Desktop Computer - Intel Core i5 10th Gen, 12GB Memory, 512GB Solid State Drive, Windows 10 Pro, 2 Year On-Site (Latest Model) - Black",desktops,computers;desktops,688.00,https://m.media-amazon.com/images/I/41+mLr6--4L.jpg,https://techwhizmart.com/product/dell-inspiron-3880-desktop-computer-intel-core-i5-10th-gen-12gb-memory-512gb-solid-state-drive-windows-10-pro-2-year-on-site-black__trashed/,1,False,True
B0B5916YP4,"Dell OptiPlex 7020 Desktop Computer, 32GB Ram New 2TB SSD, Intel Quad Core i7 4790 up to 4.0GHz, AC8260 Built-in WiFi 5, Dual Monitor Supported, DVD-RW HDMI Windows 10 Pro (Renewed)",desktops,computers;desktops,214.99,https://m.media-amazon.com/images/I/51ksXK-R8qL.jpg,https://techwhizmart.com/product/dell-optiplex-7020-desktop-computer-32gb-ram-new-2tb-ssd-intel-quad-core-i7-4790-up-to-4-0ghz-ac8260-built-in-wifi-5-dual-monitor-supported-dvd-rw-hdmi-windows-10-pro-renewed/,1,True,False
B07TB9G2R6,"Dell OptiPlex 9020-SFF, Intel Core i5-4570 3.2GHZ, 16GB RAM, 512GB SSD Solid State, DVDRW, Windows 10 Pro 64bit (Renewed)",desktops,computers;desktops,137.50,https://m.media-amazon.com/images/I/415RthYWuFL.jpg,https://techwhizmart.com/product/dell-optiplex-9020-sff-intel-core-i5-4570-3-2ghz-16gb-ram-512gb-ssd-solid-state-dvdrw-windows-10-pro-64bit-renewed__trashed/,1,False,True
B09TN242Q5,"Dell OptiPlex Computer Desktop PC, Intel Core i5 3rd Gen 3.2 GHz, 16GB RAM, 2TB HDD, New 22 Inch LED Monitor, RGB Keyboard and Mouse, WiFi, Windows 10 Pro (Renewed)",desktops,computers;desktops,172.00,https://m.media-amazon.com/images/I/51FU9YhU6EL.jpg,https://techwhizmart.com/product/dell-optiplex-computer-desktop-pc-intel-core-i5-3rd-gen-3-2-ghz-16gb-ram-2tb-hdd-new-22-inch-led-monitor-rgb-keyboard-and-mouse-wifi-windows-10-pro-renewed/,1,True,False
B013RG6DE0,Dell Optiplex 7010 SFF Desktop PC - Intel Core i5-3470 3.2GHz 4GB 250GB DVD Windows 10 Pro (Renewed),desktops,computers;desktops,112.49,https://m.media-amazon.com/images/I/41AWsqWUppL.jpg,https://techwhizmart.com/product/dell-optiplex-7010-sff-desktop-pc-intel-core-i5-3470-3-2ghz-4gb-250gb-dvd-windows-10-pro-renewed__trashed/,1,False,True
B08X1KKVCZ,Dell Optiplex 7050 SFF Desktop PC Intel i7-7700 4-Cores 3.60GHz 32GB DDR4 1TB SSD WiFi BT HDMI Duel Monitor Support Windows 10 Pro Excellent Condition(Renewed),desktops,computers;desktops,224.00,https://m.media-amazon.com/images/I/4141jtXpiNL.jpg,https://techwhizmart.com/product/dell-optiplex-7050-sff-desktop-pc-intel-i7-7700-4-cores-3-60ghz-32gb-ddr4-1tb-ssd-wifi-bt-hdmi-duel-monitor-support-windows-10-pro-excellent-conditionrenewed/,1,True,False
B08BJDFZRF,"Dell Optiplex 9020 Small Form Factor Desktop with Intel Core i7-4770 Upto 3.9GHz, HD Graphics 4600 4K Support, 32GB RAM, 1TB SSD, DisplayPort, HDMI, Wi-Fi, Bluetooth - Windows 10 Pro (Renewed)",desktops,computers;desktops,204.89,https://m.media-amazon.com/images/I/51hZGd5tyUL.jpg,https://techwhizmart.com/product/dell-optiplex-9020-small-form-factor-desktop-with-intel-core-i7-4770-upto-3-9ghz-hd-graphics-4600-4k-support-32gb-ram-1tb-ssd-displayport-hdmi-wi-fi-bluetooth-windows-10-pro-renewed/,1,True,False
B0CJMNP1H4,Dell Vostro 3910 Desktop Computer | 12th Gen Intel 4-Core Processor | 16GB DDR4 RAM | 256GB SSD + 1TB HDD | Intel UHD Graphics 730 | WiFi 6 | DVD-RW | Display Port | HDMI | Windows 11 Pro,desktops,computers;desktops,499.99,https://m.media-amazon.com/images/I/41Ac9UrdLfL.jpg,https://techwhizmart.com/product/dell-vostro-3910-desktop-computer-12th-gen-intel-4-core-processor-16gb-ddr4-ram-256gb-ssd-1tb-hdd-intel-uhd-graphics-730-wifi-6-dvd-rw-display-port-hdmi-windows-11-pro/,1,True,False
B0CYMTHBD1,"Dell XPS 8960 Desktop - 14th Generation Intel Core i7-14700 Processor, 16GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4060 8GB GDDR6 Graphics, Windows 11 Home, Onsite & Migrate Service - Black",desktops,computers;desktops,1428.96,https://m.media-amazon.com/images/I/41Qr1jBSAZL.jpg,https://techwhizmart.com/product/dell-xps-8960-desktop-14th-generation-intel-core-i7-14700-processor-16gb-ddr5-ram-1tb-ssd-nvidia-geforce-rtx-4060-8gb-gddr6-graphics-windows-11-home-onsite-migrate-service-black/,1,True,False
B0B6523VBD,"HP 2022 Newest All-in-One Desktop, 21.5"" FHD Display, Intel Celeron J4025 Processor, 16GB RAM, 512GB PCIe SSD, Webcam, HDMI, RJ-45, Wired Keyboard&Mouse, WiFi, Windows 11 Home, White",desktops,computers;desktops,424.95,https://m.media-amazon.com/images/I/41ImHLjY7ZL.jpg,https://techwhizmart.com/product/hp-2022-newest-all-in-one-desktop-21-5-fhd-display-intel-celeron-j4025-processor-16gb-ram-512gb-pcie-ssd-webcam-hdmi-rj-45-wired-keyboardmouse-wifi-windows-11-home-white/,1,True,False
B0DB58C8NN,"HP 27"" FHD Touchscreen Business All-in-One Desktop, 2024 Office Lifetime, Intel 12-core Ultra 7 155U (Beats i7-1355U), 32 GB DDR5, 2 TB SSD, Wireless KB & Mouse, Wi-Fi 6, Win 11 Pro+Designed Mouse",desktops,computers;desktops,1799.99,https://m.media-amazon.com/images/I/41fw62r-slL.jpg,https://techwhizmart.com/product/hp-2024-27-fhd-touchscreen-business-all-in-one-desktop-microsoft-office-lifetime-license-intel-12-core-ultra-7-155u-beats-i7-1355u-32gb-ddr5-2tb-ssd-wireless-kb-mouse-wi-fi-6-win-11-pro/,1,True,False
B01CV9G1BO,"HP 8300 Elite Small Form Factor Desktop Computer, Intel Core i5-3470 3.2GHz Quad-Core, 8GB RAM, 500GB SATA, Windows 10 Pro 64-Bit, USB 3.0, Display Port (Renewed)",desktops,computers;desktops,94.28,https://m.media-amazon.com/images/I/41afsiyjz+S.jpg,https://techwhizmart.com/product/hp-8300-elite-small-form-factor-desktop-computer-intel-core-i5-3470-3-2ghz-quad-core-8gb-ram-500gb-sata-windows-10-pro-64-bit-usb-3-0-display-port-renewed__trashed/,1,False,True
B0CVR1CJW2,"HP All-in-One Desktop Computer 2024 Newest, 21.5"" 1080P FHD Display, Dual-Core Intel Celeron Processor, 8GB RAM, 256GB SSD, Privacy Webcam, Wi-Fi 5, Win 11 Pro, Mouse and Keyboard +HubxcelAccessory",desktops,computers;desktops,479.00,https://m.media-amazon.com/images/I/41pfuIjMPwL.jpg,https://techwhizmart.com/product/hp-all-in-one-desktop-computer-2024-newest-21-5-1080p-fhd-display-dual-core-intel-celeron-processor-8gb-ram-256gb-ssd-privacy-webcam-wi-fi-5-win-11-pro-mouse-and-keyboard-hubxcelaccessory/,1,True,False
B07SBK9LRY,"HP Elite Desktop PC Computer Intel Core i5 3.1-GHz, 8 gb Ram, 1 TB Hard Drive, DVDRW, 19 Inch LCD Monitor, Keyboard, Mouse, Wireless WiFi, Windows 10 (Renewed)",desktops,computers;desktops,125.00,https://m.media-amazon.com/images/I/41UBZdk6GdL.jpg,https://techwhizmart.com/product/hp-elite-desktop-pc-computer-intel-core-i5-3-1-ghz-8-gb-ram-1-tb-hard-drive-dvdrw-19-inch-lcd-monitor-keyboard-mouse-wireless-wifi-windows-10-renewed/,1,True,False
B0C3L375LT,"HP Elitedesk 800 G3 SFF Desktop PC - Intel i7-6700,32GB DDR4,1TB NVMe SSD + 2TB HDD, AX200 Wi-Fi 6,Dual 24-Inch Monitors, Wireless Keyboard and Mouse,Win 10 Pro (Renewed), Black/Silver",desktops,computers;desktops,349.95,https://m.media-amazon.com/images/I/514yecCTPFL.jpg,https://techwhizmart.com/product/hp-elitedesk-800-g3-sff-desktop-pc-intel-i7-670032gb-ddr41tb-nvme-ssd-2tb-hdd-ax200-wi-fi-6dual-24-inch-monitors-wireless-keyboard-and-mousewin-10-pro-renewed-black-silver/,1,True,False
B0B75K5K18,"HP Envy Desktop Bundle PC, NVIDIA GeForce RTX 3070 Graphics,12th Generation Intel Core i9 Processor, 16 GB SDRAM, 1 TB SSD, Windows 11 Home, Wi-Fi & Bluetooth (TE02-0042, 2022)",desktops,computers;desktops,1469.00,https://m.media-amazon.com/images/I/21Ae7nVK53L.jpg,https://techwhizmart.com/product/hp-envy-desktop-bundle-pc-nvidia-geforce-rtx-3070-graphics12th-generation-intel-core-i9-processor-16-gb-sdram-1-tb-ssd-windows-11-home-os-wi-fi-bluetooth-te02-0042-2022/,1,True,False
B09F29RD4G,"HP Pavilion Desktop PC, AMD Ryzen 7 5700G, 16 GB RAM, 512 GB SSD, Windows 11 Pro, Wi-Fi 5 & Bluetooth Connectivity, 9 USB Ports, Wired Mouse and Keyboard Combo, Pre-Built Tower (TP01-2022, 2021)",desktops,computers;desktops,949.99,https://m.media-amazon.com/images/I/3174q7L-Y2L.jpg,https://techwhizmart.com/product/hp-pavilion-desktop-pc-amd-ryzen-7-5700g-16-gb-ram-512-gb-ssd-windows-11-pro-wi-fi-5-bluetooth-connectivity-9-usb-ports-wired-mouse-and-keyboard-combo-pre-built-tower-tp01-2022-2021__trashed/,1,False,True
B09NF6S5PZ,"HP Pavilion Gaming Desktop, AMD Radeon RX 5500, AMD Ryzen 3 5300G Processor, 8 GB RAM, 512 GB SSD, Windows 11 Home, 9 USB Ports, Keyboard and Mouse Combo, Pre-Built PC Tower (TG01-2022, 2022)",desktops,computers;desktops,537.00,https://m.media-amazon.com/images/I/31L4ZDn-2AL.jpg,https://techwhizmart.com/product/hp-pavilion-gaming-desktop-amd-radeon-rx-5500-amd-ryzen-3-5300g-processor-8-gb-ram-512-gb-ssd-windows-11-home-9-usb-ports-keyboard-and-mouse-combo-pre-built-pc-tower-tg01-2022-2022__trashed/,1,False,True
B0D1YLTPH2,"Lenovo 2024 IdeaCentre I Business All-in-One, 27"" FHD Touchscreen 100Hz, Intel Core i5-13420H, 32GB DDR5 RAM, 1TB SSD, Wireless Charging Base, Wireless KB & Mouse, Wi-Fi 6, Windows 11 Pro, Grey",desktops,computers;desktops,969.00,https://m.media-amazon.com/images/I/31akjqzqM8L.jpg,https://techwhizmart.com/product/lenovo-2024-ideacentre-i-business-all-in-one-27-fhd-touchscreen-100hz-intel-core-i5-13420h-32gb-ddr5-ram-1tb-ssd-wireless-charging-base-wireless-kb-mouse-wi-fi-6-windows-11-pro-grey/,1,True,False
B0BDR1VXQX,"Lenovo F0G100N1US, IdeaCentre AIO 3-2022 - All-in-One Desktop - 24"" FHD - HD Camera - Win 11-8GB Memory - 1TB + 256GB Storage - Core i5 - Black - Mouse & Keyboard Included",desktops,computers;desktops,699.00,https://m.media-amazon.com/images/I/412iqPuQ8TL.jpg,https://techwhizmart.com/product/lenovo-ideacentre-aio-3-2022-all-in-one-desktop-24-fhd-hd-camera-win-11-8gb-memory-1tb-256gb-storage-amd-ryzen-3-5425u-black-mouse-keyboard-included__trashed/,1,False,True
B091DFPYB5,"SkyTech Archangel 3.0 Gaming Computer PC Desktop - Ryzen 5 3600 6-Core 3.6GHz, RTX 2060 6G, 1TB SSD, 16GB DDR4 3000, RGB Fans, AC WiFi, Windows 10 Home 64-bit, White",desktops,computers;desktops,1699.00,https://m.media-amazon.com/images/I/41IZnctj6KL.jpg,https://techwhizmart.com/product/skytech-archangel-3-0-gaming-computer-pc-desktop-ryzen-5-3600-6-core-3-6ghz-rtx-2060-6g-1tb-ssd-16gb-ddr4-3000-rgb-fans-ac-wifi-windows-10-home-64-bit-white__trashed/,1,False,True
B088W1QJP1,"Skytech Archangel Gaming Computer PC Desktop â Ryzen 5 3600 3.6GHz, GTX 1660 Super 6G, 500GB SSD, 16GB DDR4 3200MHz, RGB Fans, Windows 11 Home 64-bit, 802.11AC Wi-Fi",desktops,computers;desktops,1099.99,https://m.media-amazon.com/images/I/4185YiVphvL.jpg,https://techwhizmart.com/product/skytech-archangel-gaming-computer-pc-desktop-ryzen-5-3600-3-6ghz-gtx-1660-super-6g-500gb-ssd-16gb-ddr4-3000mhz-rgb-fans-windows-10-home-64-bit-802-11ac-wi-fi__trashed/,1,False,True
B08STJRXNN,"iBUYPOWER Pro Gaming PC Computer Desktop Trace 4 93G730 (AMD Ryzen 5 3600 3.6GHz, NVIDIA GeForce GT 730 2GB, 8GB DDR4 RAM, 240GB SSD, WiFi Ready, Windows 10 Home)",desktops,computers;desktops,399.99,https://m.media-amazon.com/images/I/41EEEidyFOL.jpg,https://techwhizmart.com/product/ibuypower-pro-gaming-pc-computer-desktop-trace-4-93g730-amd-ryzen-5-3600-3-6ghz-nvidia-geforce-gt-730-2gb-8gb-ddr4-ram-240gb-ssd-wifi-ready-windows-10-home__trashed/,1,False,True
B0BGKLS4TH,"A40 Pro Wireless Earbuds, 50Hrs Playtime Bluetooth Earbuds Built in Noise Cancellation Mic with Charging Case, Bluetooth…",earbuds,audio;earbuds,29.99,https://m.media-amazon.com/images/I/41w6CNZALLL.jpg,https://techwhizmart.com/product/a40-pro-wireless-earbuds-50hrs-playtime-bluetooth-earbuds-built-in-noise-cancellation-mic-with-charging-case-bluetooth-headphones-with-stereo-sound-ipx7-waterproof-ear-buds-for-iphone-and-and__trashed/,1,False,True
B0DRTYMJ3D,"AI Language Translation Earbuds, Real Time Two-Way Language Translator Earbuds Free Subscription Included for 144 Languages & Accents, Personalized Initials Selection, Ideal for Travel & Business - A",earbuds,audio;earbuds,59.98,https://m.media-amazon.com/images/I/419jX-aQ0rL.jpg,https://techwhizmart.com/product/ai-language-translation-earbuds-real-time-two-way-language-translator-earbuds-free-subscription-included-for-144-languages-accents-personalized-initials-selection-ideal-for-travel-business-a/,1,True,False
B096SV8SJG,"Beats Studio Buds - True Wireless Noise Cancelling Earbuds - Compatible with Apple & Android, Built-in Microphone, IPX4 rating, Sweat Resistant Earphones, Class 1 Bluetooth Headphones - Black",earbuds,audio;earbuds,149.95,https://m.media-amazon.com/images/I/31XcVBWCTmS.jpg,https://techwhizmart.com/product/beats-studio-buds-true-wireless-noise-cancelling-earbuds-compatible-with-apple-android-built-in-microphone-ipx4-rating-sweat-resistant-earphones-class-1-bluetooth-headphones-black__trashed/,1,False,True
B0BLZ9PJVD,Bluetooth Headphones V5.3 Wireless Earbuds 50 Hrs Battery Life with Wireless Charging Case & LED Power Display Deep Bass…,earbuds,audio;earbuds,29.99,https://m.media-amazon.com/images/I/316XkzrLtpL.jpg,https://techwhizmart.com/product/bluetooth-headphones-v5-3-wireless-earbuds-50-hrs-battery-life-with-wireless-charging-case-led-power-display-deep-bass-ipx7-waterproof-earphones-microphone-stereo-headset-for-iphone-android-w__trashed/,1,False,True
B0BGJ2NNJ2,GOLREX Bluetooth Headphones Wireless Earbuds 36Hrs Playtime Wireless Charging Case Digital LED Display Over-Ear…,earbuds,audio;earbuds,41.99,https://m.media-amazon.com/images/I/41+Wdd1f4qL.jpg,https://techwhizmart.com/product/golrex-bluetooth-headphones-wireless-earbuds-36hrs-playtime-wireless-charging-case-digital-led-display-over-ear-earphones-with-earhook-waterproof-headset-with-mic-for-sport-running-workout-bl__trashed/,1,False,True
